Emissor,RatingGrupo,TradingDesk,pl_emissor,PL
MRS LOGISTICA S/A,Baa3,PDA,8104.617435843141,1172652382.054455
ENGIE BRASIL ENERGIA SA,Baa1,IRF,4945517.535674308,168954523.486945
MRS LOGISTICA S/A,Baa3,846,343100.30663675256,3130395619.174485
ENGIE BRASIL ENERGIA SA,Baa1,PDA,2421.1335237622898,1172652382.054455
CEMIG DISTRIBUICAO S/A,Baa4,APP,-1.5973949048202486e-06,8430325498.580385
CEMIG DISTRIBUICAO S/A,Baa4,PDA,1.5973470590324724e-06,1172652382.054455
ENGIE BRASIL ENERGIA SA,Baa1,PID,8198.318129628158,3937179801.4903502
ENERGISA SA,Baa3,PAL,169.99531811725348,18720368.46087
COPEL  DISTRIBUICAO S/A,Baa3,ID2,13654.306633504975,3488179932.21023
COPEL  DISTRIBUICAO S/A,Baa3,PID,10987.134506693097,3937179801.4903502
CEMIG DISTRIBUICAO S/A,Baa4,PAL,-2.8584366225459234e-06,18720368.46087
COPEL  DISTRIBUICAO S/A,Baa3,APO,8456.759604995177,2279627646.384785
ENGIE BRASIL ENERGIA SA,Baa1,134,198016.48417024157,7003331463.740895
CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA,Baa3,IRF,4971426.591947604,168954523.486945
ENGIE BRASIL ENERGIA SA,Baa1,APO,6310.217240473767,2279627646.384785
ENGIE BRASIL ENERGIA SA,Baa1,846,50648.45894329874,3130395619.174485
ENERGISA SA,Baa3,846,133461.6041519729,3130395619.174485
CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA,Baa3,134,1745555.6966131215,7003331463.740895
CEMIG DISTRIBUICAO S/A,Baa4,RFA,-3.3628242163104007e-06,6165720738.95119
COPEL  DISTRIBUICAO S/A,Baa3,PEM,13.618500146712856,4500317.361375
CEMIG DISTRIBUICAO S/A,Baa4,846,-4.6941471518948676e-06,3130395619.174485
CEMIG DISTRIBUICAO S/A,Baa4,ID2,-3.1106553069548683e-06,3488179932.21023
COPEL  DISTRIBUICAO S/A,Baa3,PAL,870.1002453889195,18720368.46087
ENGIE BRASIL ENERGIA SA,Baa1,PAL,649.2464993507101,18720368.46087
CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA,Baa3,348,313.15417233808625,9225719.601444999
COPEL  DISTRIBUICAO S/A,Baa3,APP,22258.328825098226,8430325498.580385
CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA,Baa3,PEM,8.769421246208292,4500317.361375
CEMIG DISTRIBUICAO S/A,Baa4,348,3.2648747729524532e-06,9225719.601444999
ENERGISA SA,Baa3,348,82.45758196841207,9225719.601444999
CEMIG DISTRIBUICAO S/A,Baa4,PEM,-1.3451466272851321e-06,4500317.361375
CEMIG DISTRIBUICAO S/A,Baa4,PID,-4.0354433876927945e-06,3937179801.4903502
